id,source,institution_name,phone,contact_name,contact_position,contact_email,contact_phone,address,website,programs,location_parsed.city,location_parsed.state,location_parsed.country,processed_at,program_categories.welding,program_categories.hvac,program_categories.automotive,program_categories.construction,program_categories.electronics,program_categories.machining,program_categories.cad_cam,program_categories.plumbing,program_categories.woodworking
ts_0918,TRADE_SCHOOLS,Lake Erie College,4403757000,Jenni Kinnaird,Provost,jkinnaird@lec.edu,4403757115,"391 W Washington St, Painesville, OH 44077-3389",www.lec.edu/,HVAC,391 W Washington St,Painesville,OH 44077-3389,2025-09-22T09:01:54.576284,False,True,False,False,False,False,False,False,False
ts_0920,TRADE_SCHOOLS,Lakeland Community College,4405257129,General Phone,General Phone,—,4405257129,"7700 Clocktower Drive, Kirtland, OH 44094-5198",www.lakelandcc.edu/,Construction|Machine & Mechanical Systems|CAD/CAM Drafting |Welding,7700 Clocktower Drive,Kirtland,OH 44094-5198,2025-09-22T09:01:54.576322,True,False,False,True,False,True,True,False,False
ts_0921,TRADE_SCHOOLS,Collins Career Technical Center,7408676641,Adam Pittis,Superintendent,pittisam@collins-cc.edu,7408676641201,"11627 State Rte 243, Chesapeake, OH 45619-0000",www.collins-cc.edu/,Machine & Mechanical Systems|HVAC|Welding,11627 State Rte 243,Chesapeake,OH 45619-0000,2025-09-22T09:01:54.576346,True,True,False,False,False,True,False,False,False
ts_0923,TRADE_SCHOOLS,Ohio Business College-Sheffield,4409343101,General Phone,General Phone,—,4409343101,"5095 Waterford Dr., Sheffield Village, OH 44035-0701",www.ohiobusinesscollege.edu/,HVAC,5095 Waterford Dr.,Sheffield Village,OH 44035-0701,2025-09-22T09:01:54.576377,False,True,False,False,False,False,False,False,False
ts_0924,TRADE_SCHOOLS,Lorain County Community College,4403655222,Marcia Ballinger,President,—,4403664050,"1005 North Abbe Rd, Elyria, OH 44035-1691",https://www.lorainccc.edu/,Welding|CAD/CAM Drafting |Diesel & Automotive Tech|Machine & Mechanical Systems|Plumbing & Pipefitting,1005 North Abbe Rd,Elyria,OH 44035-1691,2025-09-22T09:01:54.576397,True,False,True,False,False,True,True,True,False
ts_0926,TRADE_SCHOOLS,Zane State College,7405885000,Admissions Office,Admissions Office,admissions@zanestate.edu,7405885000,"1555 Newark Rd, Zanesville, OH 43701-2626",www.zanestate.edu/,Electronics|Machine & Mechanical Systems,1555 Newark Rd,Zanesville,OH 43701-2626,2025-09-22T09:01:54.576426,False,False,False,False,True,True,False,False,False
ts_0927,TRADE_SCHOOLS,North Central State College,4197554800,Dorey Diab,President,ddiab@ncstatecollege.edu,4197554758,"2441 Kenwood Circle, Mansfield, OH 44906-0698",https://www.ncstatecollege.edu/,Machine & Mechanical Systems,2441 Kenwood Circle,Mansfield,OH 44906-0698,2025-09-22T09:01:54.576446,False,False,False,False,False,True,False,False,False
ts_0929,TRADE_SCHOOLS,Northwest State Community College,4192675511,General Contact,General Contact,contactus@NorthwestState.edu,4192675511,"22600 State Route 34, Archbold, OH 43502-9542",https://northweststate.edu/,Machine & Mechanical Systems|HVAC|Welding,22600 State Route 34,Archbold,OH 43502-9542,2025-09-22T09:01:54.576475,True,True,False,False,False,True,False,False,False
ts_0930,TRADE_SCHOOLS,University of Northwestern Ohio,4192273141,Yvonne Shaffer,College of Applied Technologies Registrar,yshaffer@unoh.edu,4199988884,"1441 N Cable Rd, Lima, OH 45805",https://www.unoh.edu/,Diesel & Automotive Tech|HVAC|Construction,1441 N Cable Rd,Lima,OH 45805,2025-09-22T09:01:54.576495,False,True,True,True,False,False,False,False,False
ts_0931,TRADE_SCHOOLS,Ohio Technical College,2168811700,Admissions Office,Admissions Office,admissions@ohiotech.edu,2168811700,"1374 E 51st St, Cleveland, OH 44103",www.ohiotech.edu/,Diesel & Automotive Tech|Welding,1374 E 51st St,Cleveland,OH 44103,2025-09-22T09:01:54.576515,True,False,True,False,False,False,False,False,False
ts_0932,TRADE_SCHOOLS,Ohio University-Lancaster Campus,7406546711,Cindy Mayle,Executive Assistant to the Dean,maylec@ohio.edu,7406813302,"1570 Granville Pike, Lancaster, OH 43130-1037",https://www.ohio.edu/lancaster/,Machine & Mechanical Systems|Diesel & Automotive Tech,1570 Granville Pike,Lancaster,OH 43130-1037,2025-09-22T09:01:54.576535,False,False,True,False,False,True,False,False,False
ts_0933,TRADE_SCHOOLS,Ohio University-Main Campus,7405931000,Lori Gonzalez,President,lori@ohio.edu,,"020 Chubb Hall, Athens, OH 45701-2979",https://www.ohio.edu/,Construction,020 Chubb Hall,Athens,OH 45701-2979,2025-09-22T09:01:54.576555,False,False,False,True,False,False,False,False,False
ts_0935,TRADE_SCHOOLS,Owens Community College,5676617000,Charlene Page,Executive Director of Workforce & Economic Development,charlene_page@owens.edu,5676617030,"30335 Oregon Rd, Perrysburg, OH 43551",https://www.owens.edu/,Machine & Mechanical Systems|Welding|HVAC|Plumbing & Pipefitting,30335 Oregon Rd,Perrysburg,OH 43551,2025-09-22T09:01:54.576584,True,True,False,False,False,True,False,True,False
ts_0937,TRADE_SCHOOLS,Cuyahoga Valley Career Center,4405265200,General Phone,General Phone,—,4405265200,"8001 Brecksville Road, Brecksville, OH 44141-1296",www.cvccworks.edu/,HVAC|Machine & Mechanical Systems,8001 Brecksville Road,Brecksville,OH 44141-1296,2025-09-22T09:01:54.576612,False,True,False,False,False,True,False,False,False
ts_0938,TRADE_SCHOOLS,Fortis College-Centerville,9374333410,General Phone,General Phone,—,9374333410,"555 E Alex Bell Rd, Centerville, OH 45459-2712",https://www.fortiscollege.edu/,HVAC,555 E Alex Bell Rd,Centerville,OH 45459-2712,2025-09-22T09:01:54.576636,False,True,False,False,False,False,False,False,False
ts_0939,TRADE_SCHOOLS,University of Rio Grande,7402457206,Ryan Smith,President,rsmith@rio.edu,7402457205,"218 N College Ave, Rio Grande, OH 45674",https://www.rio.edu/,Welding,218 N College Ave,Rio Grande,OH 45674,2025-09-22T09:01:54.576656,True,False,False,False,False,False,False,False,False
ts_0941,TRADE_SCHOOLS,Sinclair Community College,9375123000,Steven Johnson,President,—,9375122525,"444 W. Third St., Dayton, OH 45402-1460",www.sinclair.edu/,Diesel & Automotive Tech|CAD/CAM Drafting |Electronics|HVAC|Machine & Mechanical Systems|Welding,444 W. Third St.,Dayton,OH 45402-1460,2025-09-22T09:01:54.576684,True,True,True,False,True,True,True,False,False
ts_0943,TRADE_SCHOOLS,Stark State College,3304946170,Admissions Office,Admissions Office,admissions@starkstate.edu,3304946170,"6200 Frank Ave NW, North Canton, OH 44720",www.starkstate.edu/,Diesel & Automotive Tech|CAD/CAM Drafting |Construction|HVAC|Machine & Mechanical Systems|Plumbing & Pipefitting|Welding,6200 Frank Ave NW,North Canton,OH 44720,2025-09-22T09:01:54.576715,True,True,True,True,False,True,True,True,False
ts_0944,TRADE_SCHOOLS,Stautzenberger College-Maumee,4198660261,General Phone,General Phone,—,4198660261,"1796 Indian Wood Circle, Maumee, OH 43537-4007",https://www.sctoday.edu/,Construction|HVAC,1796 Indian Wood Circle,Maumee,OH 43537-4007,2025-09-22T09:01:54.576735,False,True,False,True,False,False,False,False,False
ts_0945,TRADE_SCHOOLS,Southern State Community College,9373933431,Nicole Roades,President,nroades@sscc.edu,93739334312622,"100 Hobart Drive, Hillsboro, OH 45133-9406",https://www.sscc.edu/,Machine & Mechanical Systems,100 Hobart Drive,Hillsboro,OH 45133-9406,2025-09-22T09:01:54.576755,False,False,False,False,False,True,False,False,False
ts_0947,TRADE_SCHOOLS,Terra State Community College,4195592100,Ronald Schumacher,President,rschuma01@terra.edu,4195592327,"2830 Napoleon Rd, Fremont, OH 43420-9670",www.terra.edu/,HVAC|Machine & Mechanical Systems|Welding,2830 Napoleon Rd,Fremont,OH 43420-9670,2025-09-22T09:01:54.576784,True,True,False,False,False,True,False,False,False
ts_0949,TRADE_SCHOOLS,Tri-County Adult Career Center,7407535464,Carrie Arnold,Coordinator of Workforce & Testing ,carnold@tricounty.cc,740753351115440,"15676 St Rt 691, Nelsonville, OH 45764",www.tricountyhightech.com/,Welding|HVAC|Diesel & Automotive Tech,15676 St Rt 691,Nelsonville,OH 45764,2025-09-22T09:01:54.576812,True,True,True,False,False,False,False,False,False
ts_0951,TRADE_SCHOOLS,Tri-Rivers Career Center,7403898542,Aaron Stewart,Interim Superintendent,cspeelman@tririvers.com,7403898589,"2222 Marion - Mt. Gilead Rd, Marion, OH 43302-8914",www.tririvers.com/,Diesel & Automotive Tech|Construction|Welding,2222 Marion - Mt. Gilead Rd,Marion,OH 43302-8914,2025-09-22T09:01:54.576840,True,False,True,True,False,False,False,False,False
ts_0953,TRADE_SCHOOLS,Upper Valley Career Center,9377781980,Jason Haak,Superintendent,haakj@uppervalleycc.org,9374183467,"8811 Career Drive, Piqua, OH 45356",https://www.uppervalleycc.org/o/adult-division,Diesel & Automotive Tech|Construction|HVAC|Machine & Mechanical Systems|Welding,8811 Career Drive,Piqua,OH 45356,2025-09-22T09:01:54.576868,True,True,True,True,False,True,False,False,False
ts_0955,TRADE_SCHOOLS,Washington State Community College,7403748716,Bradley J. Ebersole,President,—,7405387989,"710 Colegate Dr, Marietta, OH 45750",www.wscc.edu/,Diesel & Automotive Tech|CAD/CAM Drafting |Machine & Mechanical Systems|Electronics|Welding,710 Colegate Dr,Marietta,OH 45750,2025-09-22T09:01:54.576897,True,False,True,False,True,True,True,False,False
ts_0957,TRADE_SCHOOLS,Youngstown State University,8774686978,Bill Johnson, President,president@ysu.edu,3309413101,"One University Plaza, Youngstown, OH 44555-0001",https://ysu.edu/,Construction,One University Plaza,Youngstown,OH 44555-0001,2025-09-22T09:01:54.576927,False,False,False,True,False,False,False,False,False
ts_0960,TRADE_SCHOOLS,Redlands Community College,4052622552,Jena Marr,President,Jena.Marr@redlandscc.edu,4054221265,"1300 S Country Club Rd, El Reno, OK 73036-5304",www.redlandscc.edu/,CAD/CAM Drafting |Diesel & Automotive Tech|HVAC,1300 S Country Club Rd,El Reno,OK 73036-5304,2025-09-22T09:01:54.576964,False,True,True,False,False,False,True,False,False
ts_0961,TRADE_SCHOOLS,Langston University,4054663428,Ruth Ray Jackson,Interim President,president@langston.edu,4054663202,"701 Sammy Davis Jr. Drive, Langston, OK 73050",www.langston.edu/,CAD/CAM Drafting,701 Sammy Davis Jr. Drive,Langston,OK 73050,2025-09-22T09:01:54.576985,False,False,False,False,False,False,True,False,False
ts_0962,TRADE_SCHOOLS,Murray State College,5803877000,Tim Faltyn,President,tfaltyn@mscok.edu,5803877102,"One Murray Campus, Tishomingo, OK 73460",https://www.mscok.edu/,CAD/CAM Drafting |Machine & Mechanical Systems,One Murray Campus,Tishomingo,OK 73460,2025-09-22T09:01:54.577004,False,False,False,False,False,True,True,False,False
ts_0964,TRADE_SCHOOLS,Northern Oklahoma College,5806286200,Diana Watkins,President,diana.watkins@noc.edu,5806286201,"1220 E Grand Ave, Tonkawa, OK 74653",www.noc.edu/,Electronics,1220 E Grand Ave,Tonkawa,OK 74653,2025-09-22T09:01:54.577032,False,False,False,False,True,False,False,False,False
ts_0966,TRADE_SCHOOLS,Oklahoma Panhandle State University,5803492611,Julie Dinger,President,julie.dinger@opsu.edu,5803491306,"323 Eagle Ave, Goodwell, OK 73939-0430",www.opsu.edu/,Welding,323 Eagle Ave,Goodwell,OK 73939-0430,2025-09-22T09:01:54.577061,True,False,False,False,False,False,False,False,False
ts_0968,TRADE_SCHOOLS,Oklahoma City Community College,4056821611,Mautra Jones,President,mautra.jones@occc.edu,40568216117557,"7777 S May Ave, Oklahoma City, OK 73159-9987",www.occc.edu/,Diesel & Automotive Tech|CAD/CAM Drafting,7777 S May Ave,Oklahoma City,OK 73159-9987,2025-09-22T09:01:54.577089,False,False,True,False,False,False,True,False,False
ts_0970,TRADE_SCHOOLS,Oklahoma State University Institute of Technology,9182935256,Chris Benge,Vice President and Director,—,9182935256,"1801 E 4th St, Okmulgee, OK 74447-3901",https://osuit.edu/,HVAC|Construction|Plumbing & Pipefitting|CAD/CAM Drafting,1801 E 4th St,Okmulgee,OK 74447-3901,2025-09-22T09:01:54.577117,False,True,False,True,False,False,True,True,False
ts_0971,TRADE_SCHOOLS,Rose State College,4057337673,Travis Hurst,President,thurst@rose.edu,4057337300,"6420 S E 15th, Midwest City, OK 73110-2799",https://www.rose.edu/,Electronics,6420 S E 15th,Midwest City,OK 73110-2799,2025-09-22T09:01:54.577137,False,False,False,False,True,False,False,False,False
ts_0973,TRADE_SCHOOLS,Tulsa Community College,9185957000,Leigh B. Goodson,President,leigh.goodson@tulsacc.edu,9185957868,"909 S. Boston Ave., Tulsa, OK 74119",www.tulsacc.edu/,Electronics|CAD/CAM Drafting,909 S. Boston Ave.,Tulsa,OK 74119,2025-09-22T09:01:54.577164,False,False,False,False,True,False,True,False,False
ts_0974,TRADE_SCHOOLS,High Plains Technology Center,5802566618,Barclay Holt,Superintendent ,—,5805716128,"3921 34th St, Woodward, OK 73801",https://www.hptc.edu/,Diesel & Automotive Tech|Welding|Construction,3921 34th St,Woodward,OK 73801,2025-09-22T09:01:54.577184,True,False,True,True,False,False,False,False,False
ts_0976,TRADE_SCHOOLS,Blue Mountain Community College,5412761260,Mark Browning,President,mbrowning@bluecc.edu,5412785950,"2411 NW Carden Ave, Pendleton, OR 97801",https://www.bluecc.edu/,Welding|Diesel & Automotive Tech|Construction|Machine & Mechanical Systems,2411 NW Carden Ave,Pendleton,OR 97801,2025-09-22T09:01:54.577212,True,False,True,True,False,True,False,False,False
ts_0978,TRADE_SCHOOLS,Central Oregon Community College,5413837500,Greg Pereira,President,gpereira@cocc.edu,5413837202,"2600 NW College Way, Bend, OR 97703",www.cocc.edu/,Diesel & Automotive Tech|CAD/CAM Drafting,2600 NW College Way,Bend,OR 97703,2025-09-22T09:01:54.577245,False,False,True,False,False,False,True,False,False
ts_0980,TRADE_SCHOOLS,Chemeketa Community College,5033995000,Jessica Howard,President,—,5033996575,"4000 Lancaster Dr NE, Salem, OR 97305",www.chemeketa.edu/,HVAC|Plumbing & Pipefitting|Diesel & Automotive Tech|Electronics|Welding,4000 Lancaster Dr NE,Salem,OR 97305,2025-09-22T09:01:54.577273,True,True,True,False,True,False,False,True,False
ts_0982,TRADE_SCHOOLS,Clackamas Community College,5035946000,Kattie Riggs,Exec. Assist to President,kattie.riggs@clackamas.edu,5035943004,"19600 Molalla Ave, Oregon City, OR 97045-8980",www.clackamas.edu/,Diesel & Automotive Tech|Electronics|CAD/CAM Drafting |Welding|Machine & Mechanical Systems,19600 Molalla Ave,Oregon City,OR 97045-8980,2025-09-22T09:01:54.577302,True,False,True,False,True,True,True,False,False
ts_0984,TRADE_SCHOOLS,Clatsop Community College,5033250910,Jarrod Hogue,President,jhogue@clatsopcc.edu,5033382580,"1651 Lexington Avenue, Astoria, OR 97103",www.clatsopcc.edu/,Diesel & Automotive Tech|Welding|CAD/CAM Drafting,1651 Lexington Avenue,Astoria,OR 97103,2025-09-22T09:01:54.577332,True,False,True,False,False,False,True,False,False
ts_0986,TRADE_SCHOOLS,Lane Community College,5414633000,Stephanie Bulger,President,bulgers@lanecc.edu,,"4000 E 30th Ave, Eugene, OR 97405-0640",https://www.lanecc.edu/,Diesel & Automotive Tech|Woodworking & Carpentry|Machine & Mechanical Systems|Construction|CAD/CAM Drafting |Welding|HVAC|Plumbing & Pipefitting,4000 E 30th Ave,Eugene,OR 97405-0640,2025-09-22T09:01:54.577362,True,True,True,True,False,True,True,True,True
ts_0988,TRADE_SCHOOLS,Linn-Benton Community College,5419174999,Lisa Avery,President,averyl@linnbenton.edu,5419174221,"6500 Pacific Blvd SW, Albany, OR 97321",https://www.linnbenton.edu/,Diesel & Automotive Tech|CAD/CAM Drafting |Machine & Mechanical Systems|Welding,6500 Pacific Blvd SW,Albany,OR 97321,2025-09-22T09:01:54.577392,True,False,True,False,False,True,True,False,False
ts_0990,TRADE_SCHOOLS,Mt Hood Community College,5034916422,Stephanie Serrano,Executive Assistant to the President,Stephanie.Serrano@mhcc.edu,5034917212,"26000 SE Stark St, Gresham, OR 97030",www.mhcc.edu/,Diesel & Automotive Tech|Machine & Mechanical Systems,26000 SE Stark St,Gresham,OR 97030,2025-09-22T09:01:54.577421,False,False,True,False,False,True,False,False,False
ts_0991,TRADE_SCHOOLS,Portland Community College,9717226111,Adrien Bennings,College President,presidents_office@pcc.edu,,"12000 SW 49th Avenue, Portland, OR 97219-7132",www.pcc.edu/,Diesel & Automotive Tech|CAD/CAM Drafting |Electronics|Welding,12000 SW 49th Avenue,Portland,OR 97219-7132,2025-09-22T09:01:54.577441,True,False,True,False,True,False,True,False,False
ts_0993,TRADE_SCHOOLS,Rogue Community College,5419567501,"Randy Weber, Ed.D.",College President,—,5419567001,"3345 Redwood Hwy, Grants Pass, OR 97527-9291",www.roguecc.edu/,Welding|Diesel & Automotive Tech|Machine & Mechanical Systems|Construction,3345 Redwood Hwy,Grants Pass,OR 97527-9291,2025-09-22T09:01:54.577471,True,False,True,True,False,True,False,False,False
ts_0994,TRADE_SCHOOLS,Southwestern Oregon Community College,5418882525,Patty M. Scott Ed.D.,President,pscott@socc.edu,,"1988 Newmark Ave, Coos Bay, OR 97420-2193",www.socc.edu/,Welding,1988 Newmark Ave,Coos Bay,OR 97420-2193,2025-09-22T09:01:54.577491,True,False,False,False,False,False,False,False,False
ts_0996,TRADE_SCHOOLS,Treasure Valley Community College,5418818822,Dana Young,President,dyoung@tvcc.cc,5418815580,"650 College Blvd., Ontario, OR 97914",https://www.tvcc.cc/,Welding,650 College Blvd.,Ontario,OR 97914,2025-09-22T09:01:54.577520,True,False,False,False,False,False,False,False,False
ts_0998,TRADE_SCHOOLS,Community College of Beaver County,7244802222,Dr. Roger W. Davis,President,president@ccbc.edu,7243713982,"1 Campus Drive, Monaca, PA 15061-2588",https://www.ccbc.edu/,Construction,1 Campus Drive,Monaca,PA 15061-2588,2025-09-22T09:01:54.577548,False,False,False,True,False,False,False,False,False
ts_0999,TRADE_SCHOOLS,Bucks County Community College,2159688000,"Patrick M. Jones, Ph.D.",President ,president@bucks.edu,2159688221,"275 Swamp Rd, Newtown, PA 18940-4106",www.bucks.edu/,Welding|HVAC|Construction,275 Swamp Rd,Newtown,PA 18940-4106,2025-09-22T09:01:54.577568,True,True,False,True,False,False,False,False,False
ts_1000,TRADE_SCHOOLS,Delaware County Community College,6103595000,L. Joy Gates Black,President,president@dccc.edu,,"901 S Media Line Rd, Media, PA 19063-1094",www.dccc.edu/,CAD/CAM Drafting |Electronics|Woodworking & Carpentry|HVAC|Plumbing & Pipefitting|Welding,901 S Media Line Rd,Media,PA 19063-1094,2025-09-22T09:01:54.577588,True,True,False,False,True,False,True,True,True
ts_1001,TRADE_SCHOOLS,Harrisburg Area Community College,8002224222,Admissions Office,Admissions Office,start@hacc.edu,8002224222,"1 HACC Dr., Harrisburg, PA 17110-2999",www.hacc.edu/,HVAC|Diesel & Automotive Tech|Construction|Electronics|Machine & Mechanical Systems|Welding,1 HACC Dr.,Harrisburg,PA 17110-2999,2025-09-22T09:01:54.577609,True,True,True,True,True,True,False,False,False
ts_1002,TRADE_SCHOOLS,Johnson College,5703426404,Katie Pittelli,President ,asparacino@johnson.edu,5707028929,"3427 N Main Ave, Scranton, PA 18508-1495",www.johnson.edu/,Welding|Electronics|Machine & Mechanical Systems|HVAC|Diesel & Automotive Tech,3427 N Main Ave,Scranton,PA 18508-1495,2025-09-22T09:01:54.577630,True,True,True,False,True,True,False,False,False
